rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
24.0,12.0,1.0,a10_hybrid_v2,combined_harsh,64,1.0,0.0,0.13610033272574143,0.1254765328223169,0.314825726109962,0.35438296320628293,0.24503906250000002,0.9004552454279429,1.2600666621359011,0.361718317004246,0.5218057333571349
24.0,12.0,1.0,a10_hybrid_v2,combined_moderate,64,0.4375,0.0,0.0043605338882857815,0.0,0.034339967577876114,0.04977089582441552,0.05841145833333333,0.9236582643756175,1.086612941894258,0.4654570661399405,0.72
24.0,12.0,1.0,a10_hybrid_v2,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575587933047296,0.8837306667416044,0.6572031196488907,0.84
24.0,12.0,1.0,a10_hybrid_v2,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958823948180402,0.8812672810828548,0.6628397546716394,0.84
24.0,12.0,1.0,a10_hybrid_v2,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9535884349568776,0.89012945680763,0.642347065067728,0.84
24.0,12.0,1.0,a10_hybrid_v2,radiator_degradation,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9385313535531039,0.908305753070665,0.592819110735773,0.84
24.0,12.0,1.0,a10_hybrid_v2,solar_heating,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527330802052631,0.8887828932097902,0.6413305215401389,0.84
24.0,12.0,1.0,a10_hybrid_v2,storage_saturation,64,0.0625,0.0,2.633975410866255e-05,0.0,2.633975410866255e-05,0.0004214360657386008,0.0070703125,0.944163242944076,1.0004997983537383,0.3510476347480002,0.84
24.0,12.0,1.0,no_control,burst_heat,64,1.0,0.0,31.908358782645706,31.59085310160257,45.20283727333721,46.723043490314765,0.9559505208333333,1.0000000000000162,3.3639218109586553,0.86,0.84
24.0,12.0,1.0,no_control,combined_harsh,64,1.0,0.0,65.42560766482886,62.32462316228659,96.15192617685287,99.15163981075534,0.9673307291666666,1.0000000000000162,3.985934148007324,0.62,0.65
