condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
baseline,manageable,a10_v1,224,1.0,0.12053571428571429,0.03571428571428571,0.0006520217328703865,0.0,0.0006520217328703865,0.011848521075658322,0.010301339285714287,0.8792907455315992,1.0391180250936873,0.8650224974846422,0.650405484424097,0.21249940079565696,0.84,0.08482142857142858,0.004464285714285714,0.0,0.0,0.0,0.0,0.03571428571428571
baseline,manageable,no_control,224,1.0,1.0,0.0,16.451455544206972,12.82263751054198,39.653239831567916,44.80906439130197,0.9573995535714286,1.0000000000000162,3.2042941161161207,1.5436914377276625,0.7516951306439728,0.46,0.84,1.0,0.9330357142857143,0.0,0.0,0.0,0.7633928571428571,0.0
baseline,manageable,pump_radiator,224,1.0,0.32142857142857145,0.0,0.16684069228005452,0.0,0.9909195797664271,1.178724463976775,0.10208705357142857,1.0000000000000162,1.4340891878404962,1.2250083748015217,0.6651274203954979,0.46,0.84,0.32142857142857145,0.30357142857142855,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_full,160,1.0,0.11875,0.0,0.00024940319144993033,0.0,0.0024882797417035366,0.004678531321781528,0.013010416666666668,0.9215454216385227,1.0204419073118423,0.883948804329398,0.7229701395956813,0.22000368292032574,0.6622922709204769,0.11875,0.0,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_no_load,160,1.0,0.425,0.0,0.00426965982624191,0.0,0.03653123031225984,0.06183078114370788,0.04579166666666666,1.0000000000000162,1.0909438408915977,0.9213028713494182,0.7384209553869573,0.20323637415730003,0.641337544191353,0.425,0.0625,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_no_store,160,1.0,0.3375,0.0,0.0021004357508011807,0.0,0.018268709387354524,0.026749022432391852,0.043687500000000004,0.9272375141105412,1.0681832852418953,0.9210422738373826,0.7396392115950747,0.72,0.6399302927592079,0.3375,0.0625,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_no_valve,160,1.0,0.8375,0.0,0.09443226938256379,0.07056267866390523,0.3432262563336134,0.41558901031030104,0.14877604166666666,0.8712303834049642,1.250641731830166,1.1175106653420073,0.714669883012562,0.17921311696108466,0.5776305761054576,0.8375,0.8125,0.0,0.0,0.0,0.0,0.0
baseline,out_of_sample,a10_v1,160,1.0,0.33125,0.3,0.0003545957588920115,0.0,0.003536857200467411,0.006701089281272129,0.014119791666666664,0.8208573411591299,1.0223075285495853,0.8727100879236451,0.7220145481401251,0.1958770495749557,0.7188442742274662,0.13125,0.00625,0.0,0.0,0.0,0.0,0.3
baseline,out_of_sample,no_control,160,1.0,1.0,0.0,25.270253658058863,24.403910551375223,43.077081871744554,46.317324300797495,0.960546875,1.0000000000000162,3.0652319183874495,1.5311514988283272,0.8551392283206636,0.72,0.72,1.0,1.0,0.03125,0.0,0.0,1.0,0.0
baseline,out_of_sample,pump_radiator,160,1.0,1.0,0.0,0.365933254521719,0.31132462654184967,0.9336329631277414,1.1466215967316047,0.4016302083333333,1.0000000000000162,1.392162915985727,1.213287184155494,0.7467445872745017,0.72,0.5773791343072623,1.0,0.975,0.0,0.0,0.0,0.0,0.0
